"9P5",,,,,,,,,,,,
"3L6",,,,,,,,,,,,
"3L5",,,,,,,,,,,,
"65Z",,,,,,,,,,,,
"94S",,,,,,,,,,,,
"4I9",,,,,,,,,,,,
"60T",,,,,,,,,,,,
"B67",1.00,3.00,3.00,3.00,87.20,57.31,63.98,86.62,37.60,51.15,78.50,57.38
"C14",1.00,3.00,3.00,2.00,83.11,54.23,69.08,90.26,41.11,53.74,68.79,52.67
"B23",2.00,3.00,0.00,0.00,94.36,58.96,66.05,88.02,38.16,46.62,76.92,57.77
"672",1.00,3.00,3.00,3.00,79.84,55.78,61.90,88.01,,,,46.91
"B47",1.00,3.00,0.00,0.00,86.91,54.63,66.43,89.28,34.55,45.15,73.34,55.47
"FH",3.00,3.00,3.00,3.00,88.90,54.49,64.73,84.58,45.96,50.92,73.57,62.08
"B96",2.00,3.00,0.00,0.00,77.16,50.83,62.30,84.75,32.83,42.91,65.93,47.40
"B05?",1.00,3.00,3.00,3.00,89.93,60.75,65.91,95.54,40.30,50.08,77.64,54.66
"YL? (was UNK-249)",3.00,3.00,3.00,3.00,,55.08,,81.22,31.02,47.12,69.49,46.18
"02K",2.00,3.00,3.00,3.00,78.22,49.92,61.87,80.36,41.95,47.86,67.17,49.87
"OT",3.00,3.00,3.00,3.00,86.24,53.80,61.94,84.59,,,,49.65
"611",3.00,3.00,3.00,3.00,97.32,55.65,69.11,88.93,43.72,45.93,82.49,61.56
"E267/E90",1.00,3.00,0.00,0.00,,,,,,,,
"K1",3.00,3.00,3.00,3.00,91.03,,,,41.26,48.75,75.98,56.51
"D01",2.00,3.00,3.00,3.00,90.80,56.35,64.48,89.19,40.45,48.86,80.08,57.04
"9L",3.00,3.00,3.00,3.00,96.71,59.05,69.89,90.22,48.93,57.24,87.00,62.17
"B06",3.00,3.00,3.00,3.00,103.62,58.23,68.23,96.72,43.12,61.27,88.50,61.21
"D58",2.00,3.00,3.00,3.00,100.80,60.03,71.27,,46.35,61.23,86.08,61.95
"B61",2.00,3.00,3.00,3.00,89.86,56.31,65.01,87.74,44.25,48.41,78.87,56.18
"894",3.00,3.00,3.00,3.00,102.53,59.26,67.77,89.08,48.84,57.47,84.85,63.77
"564",3.00,3.00,0.00,0.00,97.28,,64.98,90.91,37.62,53.39,82.87,59.15
"G08",1.00,3.00,3.00,3.00,83.04,57.60,65.09,86.20,42.21,55.81,74.06,52.70
"G02",1.00,3.00,3.00,3.00,80.02,50.91,62.98,84.29,38.41,50.78,63.42,47.78
"996",3.00,3.00,3.00,3.00,97.33,56.54,65.77,87.06,39.11,50.98,79.10,57.65
"935",3.00,3.00,0.00,0.00,103.83,,65.41,95.41,39.92,49.60,82.82,62.25
"I02",1.00,3.00,3.00,3.00,78.83,54.92,61.55,87.87,39.61,48.22,64.61,44.92
"G46",1.00,3.00,3.00,3.00,85.09,55.08,64.90,86.46,40.67,53.58,75.65,54.52
"735",3.00,3.00,3.00,3.00,97.44,57.65,67.69,94.95,39.13,53.15,84.47,65.47
"776",3.00,3.00,3.00,3.00,95.04,61.46,66.17,91.42,43.70,43.81,84.21,61.40
"B65",3.00,3.00,3.00,3.00,82.03,56.69,61.46,84.31,42.26,47.94,70.07,47.06
"C83",1.00,3.00,3.00,3.00,95.36,54.00,66.75,83.34,45.62,58.02,80.95,59.37
"H65",1.00,3.00,3.00,1.00,66.40,49.89,56.98,77.52,35.25,41.62,54.30,38.43
"B12",3.00,3.00,3.00,3.00,77.03,54.17,61.59,80.41,37.81,48.77,65.66,43.61
"631",3.00,3.00,3.00,3.00,94.95,59.64,67.95,91.40,41.59,56.42,82.67,66.22
"F62",1.00,3.00,3.00,3.00,73.92,50.91,61.41,80.88,34.77,47.64,62.91,42.11
"880",1.00,3.00,3.00,3.00,84.89,57.23,63.62,91.67,35.56,51.19,75.48,53.78
"F42/409",1.00,3.00,3.00,1.00,60.45,52.14,59.46,73.94,25.31,36.38,48.70,
"F58",1.00,3.00,3.00,3.00,87.19,57.90,65.88,91.07,39.12,50.40,77.58,55.18
"E253/923",2.00,2.00,0.00,0.00,80.79,52.43,61.65,84.31,32.34,42.79,65.92,48.54
"E235/E29",1.00,2.00,0.00,0.00,75.11,57.88,62.65,87.58,32.25,43.27,62.41,40.54
"A19",1.00,2.00,0.00,0.00,87.57,54.81,63.75,88.44,35.64,50.86,75.01,54.69
"E298/906",3.00,3.00,3.00,3.00,95.88,55.59,68.12,88.21,42.59,56.28,84.64,60.33
"B34",3.00,3.00,0.00,0.00,76.50,52.58,58.92,83.71,34.26,41.13,64.08,46.14
"637",3.00,3.00,3.00,3.00,95.35,,64.47,88.42,43.85,58.69,85.54,64.63
"E297/702",3.00,3.00,3.00,3.00,,,,,,,,
"M40",1.00,2.00,2.00,1.00,67.63,51.23,63.16,80.60,29.21,36.63,53.46,36.80
"416",3.00,3.00,0.00,0.00,84.68,55.13,60.96,83.36,43.72,47.37,69.22,49.46
"D65",1.00,3.00,3.00,3.00,89.74,57.07,63.27,85.91,36.40,47.16,76.80,58.77
"751",3.00,3.00,3.00,3.00,80.04,,62.53,83.67,34.15,44.82,67.27,46.79
"H11",1.00,3.00,0.00,0.00,96.78,54.79,73.72,92.74,36.02,37.09,51.41,59.66
"883",2.00,3.00,0.00,0.00,,,,,,,,
"M61",1.00,3.00,3.00,3.00,79.48,54.47,62.01,91.09,42.06,51.52,68.21,45.62
"E75",2.00,3.00,3.00,3.00,80.30,52.48,61.34,83.89,34.53,52.47,69.52,46.58
"E07",1.00,3.00,3.00,3.00,92.05,55.45,67.17,91.37,38.34,53.07,79.03,53.89
"B693",2.00,3.00,3.00,3.00,74.96,48.90,62.50,81.82,35.02,34.49,62.57,46.39
"E303/763",3.00,3.00,0.00,0.00,86.54,54.80,64.17,81.92,37.50,42.69,68.60,61.94
"M03",1.00,3.00,3.00,2.00,85.34,56.79,65.03,89.16,34.56,47.13,70.53,52.00
"F61",1.00,3.00,3.00,3.00,90.21,56.91,65.26,91.75,36.89,48.82,79.34,57.83
"B83",3.00,3.00,3.00,3.00,94.28,57.04,65.22,88.65,32.63,51.52,81.85,55.80
"800",3.00,3.00,3.00,3.00,92.04,56.05,65.36,88.32,43.77,54.89,80.33,54.56
"E594/A00",2.00,3.00,0.00,0.00,81.18,53.38,61.32,86.20,37.35,39.77,67.62,50.89
"H15",1.00,2.00,0.00,0.00,,,,,,,,
"E597/553",3.00,3.00,0.00,0.00,86.77,,64.44,85.48,39.13,43.95,71.35,54.12
"829",3.00,3.00,3.00,3.00,85.02,,61.60,85.40,41.80,49.81,72.03,52.78
"G29",2.00,3.00,3.00,3.00,80.80,60.35,65.37,93.25,42.38,51.90,65.62,46.90
"502",3.00,3.00,3.00,3.00,97.37,,66.88,92.85,41.10,57.26,80.51,55.63
"B74",2.00,3.00,3.00,3.00,81.91,50.83,61.35,89.12,42.82,49.13,67.34,51.43
"676",3.00,3.00,3.00,3.00,88.96,55.96,67.44,90.01,46.70,50.02,74.83,51.52
"795",3.00,3.00,3.00,3.00,93.16,,65.64,87.18,45.54,53.44,81.58,60.14
"D03",2.00,3.00,3.00,3.00,94.44,59.12,68.09,90.79,42.46,54.42,79.15,63.13
"520",3.00,3.00,3.00,3.00,93.52,53.64,63.31,89.54,34.90,48.90,80.88,60.52
"M65",1.00,3.00,3.00,1.00,76.02,53.62,64.65,86.12,32.41,48.05,61.64,44.06
"E585/625",3.00,3.00,0.00,0.00,81.12,,62.44,86.65,35.96,43.03,69.18,55.45
"E353",1.00,2.00,0.00,0.00,75.25,53.37,62.01,84.46,31.10,37.75,59.09,39.90
"G77",2.00,3.00,0.00,0.00,97.98,55.75,68.01,96.76,32.75,52.03,75.55,53.64
"H77",1.00,3.00,3.00,2.00,77.24,53.54,65.01,85.25,35.87,42.72,65.15,48.55
"G05",1.00,3.00,3.00,2.00,84.33,55.30,63.68,86.69,41.19,55.82,72.99,55.39
"744",3.00,3.00,3.00,3.00,,,,,,,,
"E234/B92",1.00,3.00,0.00,0.00,71.90,50.77,57.65,78.52,32.89,43.80,66.14,43.99
"E385",1.00,2.00,0.00,0.00,72.30,52.41,60.37,78.72,28.38,45.58,57.39,41.72
"E719/D31",2.00,3.00,0.00,0.00,78.79,54.82,62.45,81.16,29.41,40.91,65.12,44.50
"E344",1.00,3.00,3.00,3.00,71.89,51.60,61.49,81.97,29.69,39.58,55.83,35.21
"H94",1.00,3.00,3.00,3.00,84.96,53.47,66.09,86.40,47.27,52.43,72.83,57.23
"H72",1.00,3.00,3.00,2.00,,,,,37.66,45.85,75.16,
"D13",2.00,3.00,3.00,3.00,90.84,59.09,66.07,90.01,47.08,50.99,82.45,61.01
"D49",,,,,,,,,,,,
"G36",2.00,3.00,3.00,3.00,94.18,56.11,65.97,95.11,46.51,56.54,82.76,61.18
"I16",1.00,3.00,3.00,2.00,81.88,50.41,64.04,83.41,35.03,45.45,66.98,51.65
"F75",1.00,3.00,3.00,3.00,81.61,54.42,63.68,86.09,36.42,41.74,69.08,50.15
"E88",2.00,3.00,3.00,3.00,88.29,57.63,64.51,85.35,45.21,55.42,81.52,57.15
"H97",1.00,3.00,3.00,2.00,84.88,55.75,64.28,85.10,33.35,45.22,73.17,55.17
"O01",1.00,3.00,3.00,2.00,81.78,57.78,65.88,89.71,46.62,51.75,70.80,51.33
"I54",1.00,3.00,3.00,2.00,75.54,51.25,63.47,82.34,40.97,46.25,62.09,45.05
"F28",3.00,3.00,3.00,3.00,77.22,53.10,60.12,87.64,39.58,54.68,66.31,51.05
"F70",2.00,3.00,3.00,3.00,96.12,53.50,61.48,86.14,37.00,49.36,77.87,56.86
"E580/C74",2.00,3.00,0.00,0.00,76.37,49.87,59.94,83.03,33.40,40.60,65.19,43.65
"769",3.00,3.00,3.00,3.00,,,,,,,,
"JS",3.00,3.00,0.00,0.00,101.30,,66.51,96.94,43.46,50.52,89.88,62.75
"B562",2.00,3.00,3.00,3.00,75.24,55.68,61.32,80.46,36.90,44.14,62.92,42.28
"716",3.00,3.00,3.00,3.00,99.26,55.15,68.87,91.48,48.77,56.82,87.36,66.86
"F59",1.00,2.00,2.00,2.00,78.23,54.16,62.56,83.58,33.00,43.27,64.95,47.77
"E715/A02",2.00,3.00,0.00,0.00,80.81,54.36,62.37,80.32,35.45,43.44,67.17,47.82
"739",3.00,3.00,3.00,3.00,100.56,57.77,67.06,90.82,53.67,57.04,82.14,59.62
"B523",2.00,3.00,3.00,3.00,91.11,58.62,66.94,87.48,44.44,53.90,81.49,58.82
"B40 (SS tattoo)",1.00,1.00,1.00,1.00,,49.34,59.90,77.82,25.14,40.50,52.22,40.49
"G94",1.00,3.00,0.00,0.00,74.36,51.07,58.80,83.65,30.13,43.99,63.05,46.29
"A13",3.00,3.00,0.00,0.00,80.23,53.33,62.18,80.34,40.43,46.73,64.85,45.67
"B17",3.00,3.00,3.00,3.00,82.13,53.70,62.75,83.11,32.49,43.22,70.14,52.70
"E617/H26",1.00,3.00,0.00,0.00,73.97,49.20,60.49,80.85,29.87,41.87,64.81,45.15
"993",1.00,3.00,3.00,2.00,87.54,54.75,63.88,88.41,35.75,51.76,75.32,53.41
"A22",1.00,3.00,0.00,0.00,76.26,51.44,61.73,80.90,30.42,41.01,62.04,43.00
"G85",2.00,3.00,0.00,0.00,81.69,54.07,62.77,86.14,34.03,47.37,69.16,46.30
"603",3.00,3.00,0.00,0.00,85.06,,61.30,87.64,35.37,41.25,73.69,58.99
"E595/D20",3.00,3.00,3.00,3.00,82.63,51.11,61.94,86.87,31.85,43.15,67.31,49.69
"E269/E43",2.00,3.00,0.00,0.00,78.00,53.18,60.99,81.31,35.86,40.61,63.53,47.81
"M90",2.00,3.00,3.00,3.00,,,,,,,,
"911",2.00,3.00,3.00,3.00,97.67,55.91,69.98,89.86,42.90,57.85,88.41,63.62
"E588/C24",3.00,3.00,0.00,0.00,81.28,53.53,60.00,81.36,33.69,41.51,67.21,46.55
"H18",2.00,3.00,0.00,0.00,,,,,35.18,46.06,67.33,
"M34",1.00,3.00,3.00,2.00,84.91,54.75,66.32,84.03,34.65,46.08,69.09,45.81
"855",3.00,3.00,3.00,3.00,82.65,54.18,62.13,84.74,37.19,46.55,69.80,50.65
"E246/F43",3.00,3.00,0.00,0.00,86.75,58.17,64.77,89.82,34.02,41.25,77.12,50.64
"E612/H33",2.00,3.00,3.00,3.00,77.16,51.22,61.28,80.87,36.43,49.54,65.76,46.32
"473/832",3.00,3.00,3.00,3.00,80.84,55.89,60.98,80.77,35.09,45.81,67.15,49.60
"E243/B26",2.00,3.00,0.00,0.00,85.86,55.36,66.75,86.56,35.45,48.25,67.52,51.80
"E301/774",3.00,3.00,3.00,3.00,94.69,,59.59,84.63,,,84.09,58.88
"N7",,,,,,,,,,,,
"P8",,,,,,,,,,,,
"WX/434 INF (Embryo)1984",,,,,,,,,,,,
"WX/434",,,,,,,,,,,,
"P8",,,,,,,,,,,,
"WX/434",,,,,,,,,,,,
"981",,,,,,,,,,,,
"A93",,,,,,,,,,,,
"436",3.00,3.00,0.00,0.00,102.32,,66.67,93.51,42.45,53.24,84.15,61.34
"580",,3.00,0.00,0.00,99.03,,68.47,93.52,41.11,50.60,79.80,53.90
"C41",3.00,3.00,3.00,3.00,97.59,54.71,64.96,88.59,37.31,51.63,83.45,56.45
"515",3.00,3.00,3.00,3.00,96.53,60.22,72.34,91.98,45.24,53.23,81.38,57.92
"504",3.00,3.00,3.00,3.00,98.92,60.10,67.74,90.25,39.89,51.27,79.99,61.87
"575",3.00,3.00,3.00,3.00,95.33,55.05,66.15,94.65,39.02,47.44,82.46,65.60
"7L",3.00,3.00,3.00,3.00,80.21,48.62,59.49,82.59,33.69,47.67,67.70,54.31
"A93",1.00,3.00,3.00,2.00,79.58,55.93,64.90,87.34,35.10,47.49,66.30,48.90
"544",3.00,3.00,3.00,3.00,104.45,,68.05,91.57,40.13,51.62,85.43,54.69
"WK",3.00,3.00,0.00,0.00,96.36,,68.97,96.77,39.91,55.88,89.65,60.69
"472",3.00,3.00,3.00,3.00,84.32,56.64,63.63,88.32,47.78,56.08,69.91,48.33
"E591/616",3.00,3.00,0.00,0.00,83.43,55.42,62.99,83.57,40.28,45.74,65.83,52.00
"C10",3.00,3.00,3.00,3.00,86.68,56.63,64.33,86.69,47.44,52.38,74.72,52.56
"C33",3.00,3.00,3.00,3.00,96.72,56.99,68.69,90.54,47.39,58.89,83.82,59.38
"A3",2.00,3.00,0.00,0.00,89.15,54.18,63.60,81.83,39.93,50.10,77.74,54.80
"487",3.00,3.00,0.00,0.00,98.00,59.01,66.58,97.78,38.45,49.72,82.24,59.19
"K91",1.00,3.00,3.00,1.00,73.09,52.32,63.76,83.23,34.11,48.74,58.65,36.72
"F79",,3.00,0.00,0.00,94.61,53.67,62.88,88.17,38.40,49.63,82.11,57.99
"H38",2.00,3.00,3.00,3.00,85.03,53.18,61.18,86.42,38.62,47.61,69.32,49.54
"H67",1.00,3.00,3.00,3.00,90.71,54.94,67.02,89.45,38.66,51.85,77.82,59.48
"E295/E27",3.00,3.00,0.00,0.00,95.60,,64.27,88.72,32.57,48.57,81.53,59.39
"N80",1.00,3.00,3.00,1.00,68.51,52.07,61.40,79.70,30.59,43.00,55.55,38.09
"J48",1.00,3.00,3.00,2.00,77.89,51.44,64.34,86.21,42.50,45.52,64.22,48.35
"E350",1.00,2.00,0.00,0.00,79.31,52.96,59.15,80.87,28.19,37.82,63.97,40.15
"K09",1.00,3.00,0.00,0.00,74.26,51.26,59.32,79.71,33.91,41.94,57.70,44.52
"O41",1.00,2.00,0.00,0.00,70.21,53.21,62.83,82.52,28.72,36.48,54.56,33.78
"348",3.00,3.00,3.00,3.00,89.52,55.27,63.49,87.80,44.56,50.51,76.38,57.77
"I39",1.00,3.00,3.00,2.00,86.33,58.83,63.82,86.05,43.37,50.27,75.37,53.80
"G53",1.00,1.00,0.00,0.00,67.11,49.96,60.34,79.86,29.18,37.49,54.19,34.11
"C16",3.00,3.00,3.00,3.00,80.40,55.16,61.72,83.61,40.76,48.91,66.53,50.13
"K20",,,,,,,,,,,,
"E306/532",3.00,3.00,3.00,3.00,95.00,,69.20,89.83,44.90,52.40,85.29,63.85
"976",3.00,3.00,3.00,3.00,79.09,55.01,62.35,81.62,39.59,50.00,67.67,49.98
"O79",1.00,1.00,1.00,1.00,62.94,53.69,61.22,80.60,27.53,37.79,48.54,36.58
"M78",1.00,3.00,3.00,3.00,76.87,52.68,62.60,83.12,31.55,41.22,61.18,46.85
"N50",1.00,3.00,3.00,2.00,73.92,54.38,60.61,84.86,36.61,44.48,58.72,40.45
"941",3.00,3.00,3.00,3.00,83.66,54.49,60.97,85.49,38.67,48.42,76.51,53.08
"787",3.00,3.00,0.00,0.00,103.72,58.99,68.20,88.18,39.48,48.13,90.64,61.49
"K60",1.00,3.00,3.00,3.00,79.42,52.58,64.47,85.82,39.39,47.80,68.35,44.74
"F84",3.00,3.00,3.00,3.00,77.99,54.15,61.97,85.76,33.63,42.34,69.39,53.25
"C28",,3.00,0.00,0.00,97.92,57.53,66.01,87.52,37.02,51.22,83.26,57.56
"974",3.00,3.00,3.00,3.00,84.98,54.23,61.78,86.91,46.12,46.43,71.03,54.67
"M37",1.00,3.00,3.00,1.00,75.85,50.64,64.32,80.55,39.13,45.24,66.87,51.35
"M46",1.00,3.00,3.00,3.00,,,,,,,,
"J51",1.00,3.00,3.00,2.00,72.78,50.25,60.63,83.66,34.93,44.05,57.83,40.30
"D53",3.00,3.00,3.00,3.00,97.82,59.49,66.06,89.44,46.32,51.04,81.36,55.13
"I79",3.00,3.00,3.00,3.00,97.28,54.74,67.72,93.95,47.06,56.31,85.71,63.40
"I98",1.00,3.00,3.00,3.00,82.05,55.52,64.15,88.76,41.94,52.10,69.07,49.20
"N19",1.00,3.00,3.00,1.00,69.11,53.48,62.52,82.89,34.46,42.79,58.51,39.52
"H44",2.00,3.00,3.00,3.00,92.84,58.51,68.89,90.40,43.49,52.63,78.98,56.57
"522/443",3.00,3.00,3.00,3.00,82.54,49.30,64.13,88.95,40.35,46.39,67.32,51.45
"G73",3.00,3.00,3.00,3.00,86.65,58.12,65.06,88.13,46.80,54.54,74.80,47.77
"H76",3.00,3.00,3.00,3.00,80.18,55.32,62.38,83.07,40.77,47.13,69.09,48.19
"C19",3.00,3.00,3.00,3.00,80.27,52.06,59.87,85.23,44.14,49.18,69.14,55.09
"D84",2.00,3.00,3.00,3.00,89.04,57.02,63.05,87.92,41.15,51.37,78.57,55.78
"E80",3.00,3.00,3.00,3.00,80.94,52.38,63.29,84.79,33.46,50.08,69.13,54.85
"E08",3.00,3.00,3.00,3.00,96.91,55.96,62.24,93.16,42.15,52.95,84.18,56.56
"E64",2.00,3.00,0.00,0.00,100.19,52.91,69.54,90.88,42.22,54.78,84.12,54.91
"B02",3.00,3.00,3.00,3.00,96.30,57.49,65.08,91.95,43.12,47.15,82.26,57.64
"G97",0.00,0.00,0.00,0.00,86.23,55.10,64.36,91.18,36.24,50.20,73.01,56.38
"909",3.00,3.00,3.00,3.00,89.42,,,,48.75,50.00,72.74,49.34
"E238/E50",3.00,3.00,0.00,0.00,80.67,52.60,59.67,81.60,34.57,44.38,69.85,49.74
"998",3.00,3.00,3.00,3.00,99.70,60.78,67.42,93.23,43.04,56.81,86.82,61.90
"E722/B54",3.00,3.00,3.00,3.00,98.12,56.66,66.64,88.16,42.72,50.73,89.51,70.10
"530",3.00,3.00,3.00,3.00,95.69,,68.95,92.10,50.32,54.26,80.42,59.29
"798",3.00,3.00,3.00,3.00,84.70,51.83,62.94,87.21,48.84,51.59,72.65,55.80
"999",3.00,3.00,3.00,3.00,83.97,58.60,62.90,91.42,38.56,49.75,75.29,53.62
"547",3.00,3.00,3.00,3.00,98.12,59.19,69.73,95.03,40.73,50.10,90.31,59.62
"N62",1.00,3.00,2.00,1.00,67.48,49.42,61.00,79.81,32.12,45.69,55.19,38.72
"J016",1.00,1.00,1.00,1.00,67.08,51.78,61.70,78.75,27.59,38.86,53.54,35.38
"E284/C48",3.00,3.00,0.00,0.00,85.51,52.78,63.00,86.64,31.46,43.29,68.30,49.64
"E292/B29",3.00,3.00,0.00,0.00,79.86,54.93,61.07,86.22,34.62,50.60,72.51,48.21
"I33",1.00,3.00,3.00,3.00,73.41,52.65,60.16,80.01,37.98,45.11,62.89,44.92
"M13",2.00,3.00,3.00,3.00,73.59,52.05,58.17,82.07,32.25,47.16,67.06,46.05
"I83",1.00,3.00,3.00,3.00,79.11,52.89,63.54,84.52,40.66,48.14,67.53,45.62
"M06",1.00,3.00,3.00,2.00,80.11,52.27,61.60,84.39,32.60,50.45,68.97,54.65
"D51",3.00,3.00,3.00,3.00,80.97,55.38,61.40,87.75,43.45,48.66,70.05,50.40
"B69",3.00,3.00,3.00,3.00,107.39,60.30,68.18,94.81,51.39,55.06,90.19,62.53
"F63/36R",1.00,3.00,3.00,3.00,92.10,53.73,67.22,87.37,35.22,49.40,81.26,54.69
"M69",1.00,3.00,3.00,2.00,84.31,56.60,64.59,89.12,36.06,50.57,73.17,51.04
"M17",1.00,3.00,3.00,2.00,92.30,54.91,68.01,89.59,39.83,48.72,75.61,48.98
"F35/25n",3.00,3.00,3.00,3.00,92.69,55.71,64.89,92.38,38.97,54.35,82.98,60.16
"K64",1.00,2.00,2.00,1.00,73.48,52.79,62.83,78.08,34.06,44.33,60.96,41.15
"N23",1.00,2.00,2.00,1.00,66.36,55.53,59.34,78.03,30.92,43.28,52.66,34.91
"E281/A24",3.00,3.00,0.00,0.00,80.66,55.98,62.65,83.23,32.20,43.61,61.48,45.89
"D90",3.00,3.00,3.00,3.00,84.44,52.94,63.13,86.03,38.11,53.26,70.92,52.72
"I17",3.00,3.00,3.00,3.00,92.51,57.34,66.98,88.81,36.03,49.12,78.66,58.98
"G47",2.00,3.00,3.00,3.00,82.01,57.33,63.09,83.84,39.70,48.73,66.96,42.51
"D76",3.00,3.00,3.00,3.00,81.25,54.11,61.86,84.64,43.68,46.89,67.28,48.71
"A57",3.00,3.00,3.00,3.00,90.00,55.80,64.97,90.16,45.27,49.90,74.79,60.42
"H50",3.00,3.00,3.00,3.00,96.57,58.04,69.27,89.02,47.01,57.98,84.71,60.91
"G10",2.00,3.00,3.00,3.00,78.62,53.39,60.52,83.38,42.85,49.61,66.39,48.90
"234",3.00,3.00,3.00,3.00,84.63,,62.62,86.98,41.08,46.01,70.57,61.46
"D99",3.00,3.00,3.00,3.00,84.70,54.48,63.75,84.01,43.53,50.50,70.39,49.92
"B43/420Y",3.00,3.00,3.00,3.00,80.94,49.73,62.86,83.63,36.45,48.85,69.14,51.56
"556",3.00,3.00,0.00,0.00,100.25,,67.32,86.17,45.42,49.15,84.21,67.15
"H60",3.00,3.00,3.00,3.00,78.05,56.29,62.91,87.21,40.61,46.13,69.30,44.97
"D09",3.00,3.00,3.00,3.00,80.00,54.65,61.03,83.59,41.45,50.67,69.88,47.83
"S42",1.00,3.00,3.00,3.00,73.96,52.16,59.41,81.80,37.55,48.07,68.47,47.26
"990/466Y",3.00,3.00,3.00,3.00,86.54,54.45,63.63,88.89,38.17,47.49,73.10,55.66
"G56",3.00,3.00,0.00,0.00,81.86,51.99,61.17,82.60,33.20,42.82,69.13,48.95
"K71",1.00,3.00,3.00,2.00,72.32,51.56,60.46,81.80,37.04,43.02,59.34,42.85
"O05",1.00,3.00,3.00,3.00,76.15,52.55,62.82,82.63,41.59,48.47,61.50,44.32
"M99",1.00,3.00,3.00,2.00,83.15,53.83,62.69,83.92,38.82,48.54,69.05,46.27
"H68",3.00,2.00,2.00,2.00,86.89,54.74,62.17,85.12,42.99,50.61,77.78,59.77
"K52",1.00,3.00,3.00,3.00,92.65,57.40,66.13,91.62,43.98,49.67,77.29,69.50
"L82",1.00,3.00,3.00,3.00,89.06,54.33,69.93,92.68,40.87,51.02,76.37,57.24
"H43",2.00,3.00,3.00,3.00,,,,,,,,
"M63",1.00,3.00,3.00,1.00,78.77,53.95,62.94,84.99,33.94,43.28,67.71,47.39
"796/463Y",,,,,,,,,,,,
"M211",3.00,3.00,3.00,3.00,80.94,51.93,61.53,87.22,42.09,47.22,69.09,52.49
"C09",3.00,3.00,3.00,3.00,93.81,56.87,68.46,88.05,45.82,62.04,88.03,65.48
"G65",3.00,3.00,3.00,3.00,86.77,55.39,67.05,90.79,47.30,50.75,73.59,59.78
"A65",3.00,3.00,3.00,3.00,85.12,58.60,63.24,86.99,42.88,49.67,75.89,59.83
"N92",1.00,3.00,3.00,3.00,86.67,57.54,66.22,91.46,40.66,54.18,76.04,55.01
"M297",1.00,1.00,1.00,1.00,60.74,51.04,60.30,76.88,24.95,34.36,42.82,30.75
"S85",1.00,3.00,3.00,2.00,68.85,51.93,61.46,81.31,36.31,40.65,59.47,40.84
"22A",1.00,1.00,1.00,1.00,68.39,54.77,61.77,82.17,30.85,44.82,55.26,37.39
"938",3.00,3.00,3.00,3.00,98.53,58.30,69.03,92.43,42.33,56.97,87.11,57.02
"B68",3.00,3.00,3.00,3.00,90.87,55.02,62.86,86.31,39.54,47.36,69.39,52.93
"G24",2.00,3.00,3.00,3.00,80.60,52.71,62.29,84.85,39.70,46.16,70.02,51.85
"M112",1.00,3.00,3.00,1.00,79.34,57.69,67.52,90.33,34.05,46.31,65.55,44.26
"N45",1.00,2.00,2.00,1.00,67.46,50.99,57.12,76.26,35.92,45.19,56.65,36.41
"L71",1.00,3.00,3.00,3.00,78.45,51.62,63.08,83.73,42.72,44.83,67.02,44.12
"E598/700",3.00,3.00,3.00,3.00,81.99,52.69,64.40,87.20,40.31,50.21,68.54,59.10
"753",3.00,3.00,0.00,0.00,98.70,,67.84,92.47,37.00,49.11,87.54,66.74
"E584/681",3.00,3.00,0.00,0.00,83.03,56.54,61.98,84.77,32.58,42.84,68.72,49.39
"T01",1.00,3.00,3.00,2.00,73.53,52.19,64.16,81.79,36.24,44.04,57.80,44.05
"J46",3.00,3.00,3.00,3.00,78.82,53.83,63.56,83.58,,,,47.55
"K12",3.00,3.00,3.00,3.00,98.21,58.09,66.96,93.67,44.10,53.41,85.54,62.99
"945",3.00,3.00,0.00,0.00,91.57,,62.78,90.63,37.37,50.07,82.88,56.74
"A27",3.00,3.00,3.00,3.00,86.35,55.93,63.31,91.59,45.36,52.36,71.95,52.13
"I38",3.00,3.00,3.00,3.00,79.33,53.32,60.67,81.28,44.24,49.03,68.79,51.46
"E252/E14",3.00,3.00,0.00,0.00,81.28,53.94,59.94,83.70,35.01,48.00,68.25,45.83
"J58",1.00,3.00,3.00,3.00,76.92,52.82,62.77,83.43,40.29,49.99,63.55,46.39
"M33",2.00,3.00,3.00,3.00,80.47,53.45,64.40,88.33,34.82,49.58,66.88,52.38
"E581/618",3.00,3.00,0.00,0.00,82.87,52.75,64.66,83.33,30.20,39.26,68.39,47.30
"K94",1.00,3.00,3.00,2.00,77.22,50.47,64.40,82.71,37.78,49.84,67.07,45.73
"E524",2.00,3.00,0.00,0.00,78.68,55.60,62.13,81.44,34.99,40.53,69.56,50.00
"G61",3.00,3.00,3.00,3.00,87.27,53.29,63.99,90.48,42.01,54.09,71.27,55.00
"878",3.00,3.00,3.00,3.00,95.78,,65.97,91.56,36.93,54.20,80.62,60.37
"B01",3.00,3.00,3.00,3.00,99.31,58.88,66.20,92.98,40.59,50.21,84.59,56.32
"E593/D43",3.00,3.00,0.00,0.00,,,,,37.93,43.85,69.12,
"621",3.00,3.00,0.00,0.00,103.13,,68.36,92.12,35.82,53.31,81.28,58.94
"474",3.00,3.00,3.00,3.00,89.98,54.98,62.72,90.12,42.47,56.90,73.87,52.28
"N35",1.00,3.00,3.00,2.00,84.01,55.14,65.04,88.71,39.72,52.07,69.39,51.45
