3/13/1987 0:00:00,"L22","54G","M",3/5/1997 0:00:00,"F","Dead"
3/13/1987 0:00:00,"L22","73G","M",3/25/1997 0:00:00,"F","Removed"
3/13/1987 0:00:00,"L22","07I","M",2/20/1998 0:00:00,"V","Dead"
3/13/1987 0:00:00,"L22","50J","F",2/26/1998 0:00:00,"E","Removed"
3/13/1987 0:00:00,"L22","23L","M",12/21/1999 0:00:00,"H","Removed"
4/1/1987 0:00:00,"L32","66J","M",1/9/1999 0:00:00,"F","Removed"
4/1/1987 0:00:00,"L32","18K","M",1/12/1999 0:00:00,"F","Removed"
4/3/1987 0:00:00,"L34","07C","F",3/7/1994 0:00:00,"S","Removed"
4/3/1987 0:00:00,"L34","48H","M",12/26/1996 0:00:00,"S","Removed"
4/3/1987 0:00:00,"L34","39H","M",1/16/1997 0:00:00,"S","Removed"
4/3/1987 0:00:00,"L34","82I","F",1/13/1998 0:00:00,"S","Dead"
4/3/1987 0:00:00,"L34","24R","M",11/8/2001 0:00:00,"R","Removed"
4/3/1987 0:00:00,"L34","5A1","F",11/21/2004 0:00:00,"S","Removed"
4/7/1987 0:00:00,"K82","34C","M",1/14/1994 0:00:00,"R","Removed"
4/7/1987 0:00:00,"K82","95B","F",1/31/1994 0:00:00,"R","Removed"
4/7/1987 0:00:00,"K82","93C","M",12/8/1994 0:00:00,"R","Removed"
4/7/1987 0:00:00,"K82","02E","M",12/10/1994 0:00:00,"R","Removed"
4/7/1987 0:00:00,"K82","78D","F",12/22/1994 0:00:00,"R","Removed"
4/7/1987 0:00:00,"K82","93D","F",2/6/1995 0:00:00,"F","Removed"
12/15/1987 0:00:00,"N60","02C","M",1/17/1994 0:00:00,"R","Removed"
12/15/1987 0:00:00,"N60","51D","F",1/30/1995 0:00:00,"R","Removed"
12/15/1987 0:00:00,"N60","15D","M",3/18/1995 0:00:00,"R","Removed"
12/15/1987 0:00:00,"N60","86O","M",11/16/2000 0:00:00,"R","Removed"
12/15/1987 0:00:00,"N60","69O","F",1/18/2001 0:00:00,"R","In CS"
12/15/1987 0:00:00,"N60","75P","F",11/13/2001 0:00:00,"F","Removed"
12/15/1987 0:00:00,"N60","7A9","F",11/20/2004 0:00:00,"S","Removed"
1/8/1988 0:00:00,"O28","09D","M",12/28/1994 0:00:00,"S","Removed"
1/8/1988 0:00:00,"O28","34D","F",1/10/1995 0:00:00,"S","Removed"
1/8/1988 0:00:00,"O28","39D","F",2/6/1995 0:00:00,"F","Removed"
1/10/1988 0:00:00,"O19","63G","M",1/14/1997 0:00:00,"F","Removed"
1/10/1988 0:00:00,"O19","53G","M",1/16/1997 0:00:00,"F","Removed"
1/10/1988 0:00:00,"O19","91F","F",1/27/1997 0:00:00,"F","Removed"
1/10/1988 0:00:00,"O19","93F","M",2/17/1997 0:00:00,"F","Removed"
1/10/1988 0:00:00,"O19","99F","F",2/19/1997 0:00:00,"F","Removed"
1/10/1988 0:00:00,"O19","08I","F",12/22/1997 0:00:00,"F","Dead"
1/10/1988 0:00:00,"O19","77L","M",12/23/1999 0:00:00,"R","Removed"
1/10/1988 0:00:00,"O19","42N","M",2/18/2000 0:00:00,"R","Removed"
1/13/1988 0:00:00,"O34","81C","F",1/21/1994 0:00:00,"R","Removed"
1/13/1988 0:00:00,"O34","76B","M",2/5/1994 0:00:00,"R","Removed"
1/13/1988 0:00:00,"O34","28D","M",12/1/1994 0:00:00,"S","Removed"
1/13/1988 0:00:00,"O34","75D","F",12/17/1994 0:00:00,"R","Removed"
1/13/1988 0:00:00,"O34","22D","M",12/31/1994 0:00:00,"R","Removed"
1/13/1988 0:00:00,"O34","06D","F",2/2/1995 0:00:00,"S","Removed"
1/13/1988 0:00:00,"O34","57D","M",3/15/1995 0:00:00,"F","Dead"
1/13/1988 0:00:00,"O34","30F","F",12/10/1995 0:00:00,"S","Dead"
1/13/1988 0:00:00,"O34","31E","M",1/8/1996 0:00:00,"S","Removed"
1/13/1988 0:00:00,"O34","54F","M",2/19/1996 0:00:00,"CC","Removed"
1/13/1988 0:00:00,"O34","97O","F",1/17/2001 0:00:00,"HH","Dead"
1/13/1988 0:00:00,"O34","57R","F",11/27/2001 0:00:00,"HH","Removed"
1/13/1988 0:00:00,"O34","28S","M",12/10/2001 0:00:00,"HH","Dead"
1/17/1988 0:00:00,"O15","94G","F",2/17/1997 0:00:00,"R","Removed"
1/17/1988 0:00:00,"O15","23I","F",12/21/1997 0:00:00,"R","Removed"
1/17/1988 0:00:00,"O15","94H","M",1/16/1998 0:00:00,"S","Dead"
1/17/1988 0:00:00,"O15","25K","M",12/20/1998 0:00:00,"C","Removed"
1/17/1988 0:00:00,"O15","19L","F",12/22/1998 0:00:00,"BB","Removed"
1/17/1988 0:00:00,"O15","74K","F",12/26/1998 0:00:00,"S","Removed"
1/17/1988 0:00:00,"O15","89O","M",12/4/2000 0:00:00,"R","Removed"
1/17/1988 0:00:00,"O15","35R","F",12/11/2001 0:00:00,"R","Removed"
1/17/1988 0:00:00,"O15","23S","F",12/25/2001 0:00:00,"R","Removed"
1/17/1988 0:00:00,"O15","96S","M",11/17/2002 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","66T","F",12/15/2002 0:00:00,"R","Removed"
1/17/1988 0:00:00,"O15","89S","M",12/16/2002 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","07T","M",1/6/2003 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","31V","F",11/4/2003 0:00:00,"R","In CS"
1/17/1988 0:00:00,"O15","40V","F",11/10/2003 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","54V","M",1/2/2004 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","4A6","M",10/15/2004 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","I05X34","M",11/8/2004 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","94Z","M",11/29/2004 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","6A9","M",12/14/2004 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","4A1","F",1/11/2005 0:00:00,"R","Removed"
1/17/1988 0:00:00,"O15","5B2","M",12/3/2005 0:00:00,"R","In CS"
1/17/1988 0:00:00,"O15","4B2","F",12/7/2005 0:00:00,"R","In CS"
1/17/1988 0:00:00,"O15","I08T95","M",12/14/2007 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","6F1","M",1/13/2008 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","6G7","M",12/29/2008 0:00:00,"R","Dead"
1/17/1988 0:00:00,"O15","6J8","F",10/9/2009 0:00:00,"R","Removed"
1/24/1988 0:00:00,"O49","55F","F",1/12/1996 0:00:00,"CC","Removed"
1/24/1988 0:00:00,"O49","33H","F",1/17/1997 0:00:00,"CC","Removed"
1/24/1988 0:00:00,"O49","45H","M",2/1/1997 0:00:00,"R","Removed"
1/24/1988 0:00:00,"O49","98H","F",1/5/1998 0:00:00,"D","Removed"
1/24/1988 0:00:00,"O49","82H","F",1/14/1998 0:00:00,"DD","Dead"
1/24/1988 0:00:00,"O49","45N","F",11/3/1999 0:00:00,"D","Removed"
1/30/1988 0:00:00,"O23","67F","F",1/31/1996 0:00:00,"V","Dead"
1/30/1988 0:00:00,"O23","11H","F",1/7/1997 0:00:00,"C","Removed"
1/30/1988 0:00:00,"O23","11I","F",11/21/1997 0:00:00,"F","Dead"
1/30/1988 0:00:00,"O23","16I","M",12/14/1997 0:00:00,"F","Removed"
1/30/1988 0:00:00,"O23","79H","M",12/22/1997 0:00:00,"F","Dead"
1/30/1988 0:00:00,"O23","62I","M",1/1/1998 0:00:00,"F","Removed"
1/30/1988 0:00:00,"O23","45I","F",1/9/1998 0:00:00,"F","Removed"
1/30/1988 0:00:00,"O23","43J","F",1/12/1998 0:00:00,"F","In CS"
1/30/1988 0:00:00,"O23","99H","M",1/20/1998 0:00:00,"F","Removed"
1/30/1988 0:00:00,"O23","49P","F",12/8/2000 0:00:00,"F","Removed"
1/30/1988 0:00:00,"O23","13S","M",12/1/2001 0:00:00,"F","Removed"
1/30/1988 0:00:00,"O23","28Z","M",12/10/2003 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","23C","M",11/30/1993 0:00:00,"F","Dead"
2/6/1988 0:00:00,"O81","00C","M",12/25/1993 0:00:00,"F","Dead"
2/6/1988 0:00:00,"O81","78C","F",12/31/1993 0:00:00,"F","Dead"
2/6/1988 0:00:00,"O81","22C","M",1/14/1994 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","62C","M",1/30/1994 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","19C","M",1/31/1994 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","70B","F",2/21/1994 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","30E","F",1/9/1995 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","87D","F",1/10/1995 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","19E","M",2/6/1995 0:00:00,"F","Dead"
2/6/1988 0:00:00,"O81","18E","M",2/19/1995 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","58D","M",2/21/1995 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","56D","F",3/6/1995 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","29E","M",3/23/1995 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","08F","F",12/20/1995 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","87E","M",1/17/1996 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","88E","M",1/22/1996 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","64F","M",2/20/1996 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","00F","F",2/20/1996 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","12F","F",2/24/1996 0:00:00,"F","Dead"
2/6/1988 0:00:00,"O81","02F","M",2/28/1996 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","91E","F",2/29/1996 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","68E","M",3/5/1996 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","11F","F",3/18/1996 0:00:00,"F","Dead"
2/6/1988 0:00:00,"O81","14F","F",3/25/1996 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","83E","F",4/4/1996 0:00:00,"F","Removed"
2/6/1988 0:00:00,"O81","60H","M",2/8/1997 0:00:00,"F","Dead"
2/6/1988 0:00:00,"O81","57N","M",12/8/1999 0:00:00,"R","Removed"
2/6/1988 0:00:00,"O81","29O","M",12/21/1999 0:00:00,"R","Dead"
2/6/1988 0:00:00,"O81","86L","M",1/25/2000 0:00:00,"R","Dead"
2/6/1988 0:00:00,"O81","88N","F",2/25/2000 0:00:00,"S","Dead"
2/8/1988 0:00:00,"O08","09F","F",2/4/1996 0:00:00,"F","Removed"
2/8/1988 0:00:00,"O08","96E","M",3/19/1996 0:00:00,"F","Removed"
2/8/1988 0:00:00,"O08","64H","F",1/26/1997 0:00:00,"CC","Removed"
2/8/1988 0:00:00,"O08","50G","M",2/7/1997 0:00:00,"F","Removed"
2/8/1988 0:00:00,"O08","14H","F",3/20/1997 0:00:00,"F","Removed"
2/8/1988 0:00:00,"O08","13J","M",12/4/1997 0:00:00,"R","Dead"
2/8/1988 0:00:00,"O08","92I","M",1/5/1998 0:00:00,"BB","Removed"
2/8/1988 0:00:00,"O08","59J","M",12/18/1998 0:00:00,"F","Removed"
2/8/1988 0:00:00,"O08","36L","F",3/7/2000 0:00:00,"F","Dead"
2/8/1988 0:00:00,"O08","16V","F",12/7/2003 0:00:00,"F","Removed"
2/9/1988 0:00:00,"N46","13F","M",1/1/1996 0:00:00,"F","Removed"
2/9/1988 0:00:00,"N46","66E","M",1/8/1996 0:00:00,"F","Removed"
2/9/1988 0:00:00,"N46","58E","M",3/10/1996 0:00:00,"F","Removed"
2/9/1988 0:00:00,"N46","84G","M",1/7/1997 0:00:00,"S","Dead"
2/9/1988 0:00:00,"N46","47H","F",1/24/1997 0:00:00,"S","Removed"
2/9/1988 0:00:00,"N46","31H","F",1/31/1997 0:00:00,"S","Dead"
2/9/1988 0:00:00,"N46","44H","M",4/9/1997 0:00:00,"S","Dead"
2/9/1988 0:00:00,"N46","81H","F",1/5/1998 0:00:00,"CC","Dead"
2/14/1988 0:00:00,"O98","29D","M",12/27/1994 0:00:00,"S","Removed"
2/14/1988 0:00:00,"O98","72H","M",3/24/1997 0:00:00,"F","Dead"
3/10/1988 0:00:00,"N14","41D","F",1/9/1995 0:00:00,"F","Removed"
3/10/1988 0:00:00,"N14","24E","F",1/10/1995 0:00:00,"F","Removed"
3/12/1988 0:00:00,"O77","47D","F",1/9/1995 0:00:00,"R","Removed"
12/7/1988 0:00:00,"S18","37C","M",1/29/1994 0:00:00,"S","Removed"
12/7/1988 0:00:00,"S18","83F","M",12/19/1995 0:00:00,"S","Removed"
12/7/1988 0:00:00,"S18","21F","F",1/25/1996 0:00:00,"F","Removed"
12/7/1988 0:00:00,"S18","49G","M",12/22/1996 0:00:00,"F","Removed"
12/7/1988 0:00:00,"S18","02I","M",12/14/1997 0:00:00,"F","Removed"
12/7/1988 0:00:00,"S18","42I","F",1/2/1998 0:00:00,"F","Removed"
12/7/1988 0:00:00,"S18","65I","M",1/2/1998 0:00:00,"F","Removed"
12/7/1988 0:00:00,"S18","09K","M",12/17/1998 0:00:00,"F","Removed"
1/21/1989 0:00:00,"R67","86H","M",1/11/1998 0:00:00,"C","Removed"
1/22/1989 0:00:00,"S81","01K","M",1/28/1999 0:00:00,"V","Dead"
1/22/1989 0:00:00,"S81","99J","F",1/29/1999 0:00:00,"V","Dead"
1/22/1989 0:00:00,"S81","66Z","M",11/13/2004 0:00:00,"KK","Removed"
1/22/1989 0:00:00,"S81","75Z","F",11/15/2004 0:00:00,"KK","Removed"
1/22/1989 0:00:00,"S81","9B8","F",11/2/2005 0:00:00,"KK","Removed"
1/22/1989 0:00:00,"S81","9C8","M",11/11/2006 0:00:00,"KK","In CS"
1/22/1989 0:00:00,"S81","6F0","M",9/28/2007 0:00:00,"S","In CS"
1/24/1989 0:00:00,"S76","14D","M",12/9/1994 0:00:00,"R","Removed"
1/24/1989 0:00:00,"S76","35D","M",12/18/1994 0:00:00,"R","Removed"
1/24/1989 0:00:00,"S76","17D","F",1/30/1995 0:00:00,"R","Dead"
1/24/1989 0:00:00,"S76","50F","F",12/21/1995 0:00:00,"S","Removed"
1/24/1989 0:00:00,"S76","40F","M",1/29/1996 0:00:00,"S","Removed"
1/24/1989 0:00:00,"S76","29F","M",2/6/1996 0:00:00,"BB","Dead"
1/24/1989 0:00:00,"S76","13H","F",1/17/1997 0:00:00,"V","Dead"
1/24/1989 0:00:00,"S76","04G","F",4/7/1997 0:00:00,"F","Removed"
1/24/1989 0:00:00,"S76","54J","M",12/4/1998 0:00:00,"F","Removed"
1/24/1989 0:00:00,"S76","42P","F",1/17/2001 0:00:00,"F","Dead"
1/24/1989 0:00:00,"S76","19T","M",11/4/2002 0:00:00,"KK","In CS"
1/24/1989 0:00:00,"S76","78S","M",12/14/2002 0:00:00,"KK","Dead"
1/24/1989 0:00:00,"S76","02Z","M",12/7/2003 0:00:00,"KK","Removed"
1/24/1989 0:00:00,"S76","2C3","F",11/10/2005 0:00:00,"KK","In CS"
1/24/1989 0:00:00,"S79","50D","F",1/5/1995 0:00:00,"S","Dead"
1/24/1989 0:00:00,"S79","74F","F",12/16/1995 0:00:00,"S","Removed"
1/24/1989 0:00:00,"S79","40G","M",12/25/1996 0:00:00,"V","Dead"
1/31/1989 0:00:00,"S94","25F","F",1/2/1996 0:00:00,"F","Removed"
1/31/1989 0:00:00,"S94","59E","M",1/22/1996 0:00:00,"F","Removed"
1/31/1989 0:00:00,"S94","56E","F",2/4/1996 0:00:00,"F","Dead"
1/31/1989 0:00:00,"S94","53E","F",2/12/1996 0:00:00,"F","In CS"
1/31/1989 0:00:00,"S94","84E","M",3/7/1996 0:00:00,"F","Dead"
1/31/1989 0:00:00,"S94","96I","F",12/22/1997 0:00:00,"F","Removed"
1/31/1989 0:00:00,"S94","00J","F",4/13/1998 0:00:00,"F","Dead"
1/31/1989 0:00:00,"S94","10J","M",5/22/1998 0:00:00,"E","Removed"
1/31/1989 0:00:00,"S94","24K","F",11/16/1998 0:00:00,"CC","Removed"
2/2/1989 0:00:00,"S75","97D","F",2/24/1995 0:00:00,"F","Dead"
2/8/1989 0:00:00,"S56","50I","F",12/11/1997 0:00:00,"F","In CS"
2/8/1989 0:00:00,"S56","30J","F",3/8/1998 0:00:00,"V","Dead"
2/8/1989 0:00:00,"S56","96J","F",1/15/1999 0:00:00,"V","Dead"
2/8/1989 0:00:00,"S56","44V","F",2/13/2004 0:00:00,"KK","Removed"
2/14/1989 0:00:00,"S47","90G","F",1/7/1997 0:00:00,"R","Dead"
2/14/1989 0:00:00,"S47","97H","M",12/25/1997 0:00:00,"D","Removed"
2/14/1989 0:00:00,"S47","12S","F",11/26/2001 0:00:00,"R","Removed"
2/14/1989 0:00:00,"S47","29R","F",12/3/2001 0:00:00,"R","Removed"
2/14/1989 0:00:00,"S47","71R","F",12/12/2001 0:00:00,"R","Removed"
2/14/1989 0:00:00,"S47","18R","M",1/9/2002 0:00:00,"R","Removed"
2/14/1989 0:00:00,"S47","01T","F",11/20/2002 0:00:00,"R","Removed"
2/14/1989 0:00:00,"S47","17T","M",11/28/2002 0:00:00,"R","Dead"
2/14/1989 0:00:00,"S47","05T","F",12/19/2002 0:00:00,"R","Removed"
2/14/1989 0:00:00,"S47","92S","M",12/23/2002 0:00:00,"R","Removed"
2/23/1989 0:00:00,"T16","16F","M",1/8/1996 0:00:00,"F","Removed"
2/23/1989 0:00:00,"T16","48F","M",3/25/1996 0:00:00,"F","Removed"
2/23/1989 0:00:00,"T16","60G","M",1/3/1997 0:00:00,"F","Removed"
2/23/1989 0:00:00,"T16","26J","M",1/11/1998 0:00:00,"F","Removed"
2/23/1989 0:00:00,"T16","41K","M",11/9/1998 0:00:00,"F","Removed"
2/23/1989 0:00:00,"T16","17K","M",11/20/1998 0:00:00,"F","In CS"
2/23/1989 0:00:00,"T16","90J","F",12/18/1998 0:00:00,"F","Removed"
2/23/1989 0:00:00,"T16","73L","M",11/6/1999 0:00:00,"B","Removed"
2/23/1989 0:00:00,"T16","97L","F",11/11/1999 0:00:00,"B","Removed"
2/23/1989 0:00:00,"T16","69L","M",11/21/1999 0:00:00,"BB","Removed"
2/23/1989 0:00:00,"T16","78N","M",12/16/1999 0:00:00,"R","Removed"
2/23/1989 0:00:00,"T16","77N","F",12/16/1999 0:00:00,"R","Removed"
2/23/1989 0:00:00,"T16","15O","F",12/16/1999 0:00:00,"R","Dead"
2/23/1989 0:00:00,"T16","76N","M",1/6/2000 0:00:00,"R","Removed"
2/23/1989 0:00:00,"T16","67O","F",12/10/2000 0:00:00,"R","Removed"
2/23/1989 0:00:00,"T16","21P","M",12/22/2000 0:00:00,"R","Dead"
2/25/1989 0:00:00,"S78","98C","F",1/26/1995 0:00:00,"S","Removed"
2/25/1989 0:00:00,"S78","68F","M",1/10/1996 0:00:00,"C","Removed"
2/25/1989 0:00:00,"S78","73E","M",1/29/1996 0:00:00,"F","Removed"
2/25/1989 0:00:00,"S78","74E","F",3/9/1996 0:00:00,"V","Dead"
2/25/1989 0:00:00,"S78","36G","M",12/26/1996 0:00:00,"S","Removed"
2/25/1989 0:00:00,"S78","36H","F",1/3/1997 0:00:00,"S","Removed"
2/25/1989 0:00:00,"S78","01H","F",1/6/1997 0:00:00,"S","Removed"
2/25/1989 0:00:00,"S78","16L","F",12/22/1998 0:00:00,"E","Removed"
2/26/1989 0:00:00,"S60","06J","F",1/22/1998 0:00:00,"R","Removed"
2/26/1989 0:00:00,"S60","21I","M",1/23/1998 0:00:00,"R","Dead"
2/26/1989 0:00:00,"S60","72I","M",3/15/1998 0:00:00,"R","Removed"
2/26/1989 0:00:00,"S60","27I","M",4/2/1998 0:00:00,"R","Removed"
2/26/1989 0:00:00,"S60","97K","M",1/19/1999 0:00:00,"R","Removed"
2/26/1989 0:00:00,"S60","66K","M",2/8/1999 0:00:00,"R","Removed"
2/26/1989 0:00:00,"S60","62K","M",2/23/1999 0:00:00,"R","Removed"
2/26/1989 0:00:00,"S60","85N","M",12/1/1999 0:00:00,"R","Removed"
2/26/1989 0:00:00,"S60","52N","M",12/16/1999 0:00:00,"R","Dead"
3/2/1989 0:00:00,"S77","15F","F",12/20/1995 0:00:00,"F","Removed"
3/2/1989 0:00:00,"S77","86E","F",1/19/1996 0:00:00,"F","Removed"
3/2/1989 0:00:00,"S77","93E","F",2/24/1996 0:00:00,"F","Dead"
3/2/1989 0:00:00,"S77","58I","F",11/21/1997 0:00:00,"F","Removed"
3/2/1989 0:00:00,"S77","58J","M",12/6/1998 0:00:00,"F","Removed"
3/2/1989 0:00:00,"S77","14K","F",12/12/1998 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","85E","M",1/4/1996 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","43F","F",1/11/1996 0:00:00,"F","In CS"
5/28/1989 0:00:00,"R70","71E","F",1/14/1996 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","10F","F",1/28/1996 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","22F","F",2/8/1996 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","67E","F",2/12/1996 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","97E","F",3/18/1996 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","96F","F",1/1/1997 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","38G","F",1/10/1997 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","56G","F",1/20/1997 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","13G","F",1/22/1997 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","03G","M",4/4/1997 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","21J","M",11/17/1997 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","09I","F",11/29/1997 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","44I","M",12/28/1997 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","06I","M",1/1/1998 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","09J","M",1/8/1998 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","70I","M",1/21/1998 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","59I","M",1/23/1998 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","69I","M",4/13/1998 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","10I","F",4/22/1998 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","21K","F",11/14/1998 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","89J","M",12/13/1998 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","60J","M",12/24/1998 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","79J","M",12/26/1998 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","78J","M",1/2/1999 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","28K","M",1/4/1999 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","13L","M",2/22/1999 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","29K","M",3/8/1999 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","13K","M",4/12/1999 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","19N","F",11/17/1999 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","03N","M",11/26/1999 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","28N","F",12/1/1999 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","49L","M",12/13/1999 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","48L","M",12/22/1999 0:00:00,"F","In CS"
5/28/1989 0:00:00,"R70","34N","F",12/28/1999 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","96N","F",1/12/2000 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","68L","M",1/21/2000 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","20N","F",2/6/2000 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","51P","F",11/28/2000 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","33O","M",11/29/2000 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","99O","M",12/17/2000 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","78O","F",12/28/2000 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","35O","F",12/31/2000 0:00:00,"HH","Dead"
5/28/1989 0:00:00,"R70","85P","F",11/15/2001 0:00:00,"F","Dead"
5/28/1989 0:00:00,"R70","14S","F",3/15/2002 0:00:00,"F","Removed"
5/28/1989 0:00:00,"R70","89T","M",10/24/2003 0:00:00,"V","Removed"
5/28/1989 0:00:00,"R70","94T","F",12/15/2003 0:00:00,"V","Removed"
1/6/1990 0:00:00,"T57","80E","F",1/8/1996 0:00:00,"V","Dead"
1/6/1990 0:00:00,"T57","39J","F",1/4/1998 0:00:00,"E","Dead"
1/6/1990 0:00:00,"T57","03I","F",1/9/1998 0:00:00,"F","Removed"
1/6/1990 0:00:00,"T57","57J","F",12/4/1998 0:00:00,"F","Removed"
1/6/1990 0:00:00,"T57","32K","M",12/8/1998 0:00:00,"F","Removed"
1/6/1990 0:00:00,"T57","72J","F",12/21/1998 0:00:00,"F","Removed"
1/6/1990 0:00:00,"T57","91J","M",2/5/1999 0:00:00,"F","Removed"
1/6/1990 0:00:00,"T57","84N","F",1/20/2000 0:00:00,"S","Dead"
1/6/1990 0:00:00,"T57","87L","M",2/17/2000 0:00:00,"S","Dead"
1/6/1990 0:00:00,"T57","90N","M",2/23/2000 0:00:00,"S","Dead"
1/6/1990 0:00:00,"T57","74O","M",1/6/2001 0:00:00,"S","Dead"
1/6/1990 0:00:00,"T57","75O","M",2/13/2001 0:00:00,"S","Dead"
1/6/1990 0:00:00,"T57","03S","F",1/31/2002 0:00:00,"S","Dead"
1/16/1990 0:00:00,"V45","77E","M",1/2/1996 0:00:00,"R","Removed"
1/16/1990 0:00:00,"V45","80G","F",12/9/1996 0:00:00,"R","Dead"
1/16/1990 0:00:00,"V45","70H","F",12/10/1996 0:00:00,"R","Removed"
1/16/1990 0:00:00,"V45","12H","F",1/20/1997 0:00:00,"R","Dead"
1/16/1990 0:00:00,"V45","49H","M",2/15/1997 0:00:00,"R","Removed"
1/16/1990 0:00:00,"V45","98G","M",3/30/1997 0:00:00,"R","Removed"
1/16/1990 0:00:00,"V45","85I","F",11/13/1997 0:00:00,"S","Removed"
1/16/1990 0:00:00,"V45","46J","M",12/25/1997 0:00:00,"D","Removed"
1/16/1990 0:00:00,"V45","84H","M",12/26/1997 0:00:00,"BB","Removed"
1/16/1990 0:00:00,"V45","32I","F",1/9/1998 0:00:00,"R","Removed"
1/16/1990 0:00:00,"V45","89K","F",1/19/1999 0:00:00,"R","Dead"
1/16/1990 0:00:00,"V45","89N","M",11/4/1999 0:00:00,"S","Dead"
1/16/1990 0:00:00,"V45","94O","M",12/18/2000 0:00:00,"V","Removed"
1/16/1990 0:00:00,"V45","78R","M",11/18/2001 0:00:00,"F","Removed"
1/16/1990 0:00:00,"V45","11S","M",12/19/2001 0:00:00,"F","Removed"
1/16/1990 0:00:00,"V45","84P","F",3/15/2002 0:00:00,"F","Removed"
1/16/1990 0:00:00,"V45","59Z","F",12/21/2004 0:00:00,"F","Removed"
1/16/1990 0:00:00,"V45","2C7","F",9/26/2005 0:00:00,"HH","Removed"
